,pl_name,pl_discmethod,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjref,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjref,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbinclref,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparref,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperref,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxref,st_rad,st_raderr1,st_raderr2,st_radref,st_mass,st_masserr1,st_masserr2,st_massref,st_metratio,st_teff,pl_facility,pl_locale,pl_bmassjlim,st_spstr,pl_ttvflag,er,em,ep,ea,ers,ems,mmax,mmin,orbsmax,Pet,reli
2791,Kepler-723 b,Transit,1.088,0.141,-0.07,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.08227618,1.3e-07,-1.3e-07,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.89,0.12,-0.06,Morton et al. 2016,0.92,0.043,-0.046,Morton et al. 2016,[Fe/H],5539.0,Kepler,Space,,,0,0.09696691176470587,,3.1844979190016484e-08,,0.10112359550561796,0.0483695652173913,,,0.04861816685255641,5.264348617202926,0.0
2792,K2-132 b,Transit,1.089,0.006,-0.006,Jones et al. 2018,0.495,0.0068,-0.0063,Jones et al. 2018,77.46,0.47,-0.51,Jones et al. 2018,,,,,0.848,0.006999999999999999,-0.008,Grunblatt et al. 2017,9.173866,0.001534,-0.001426,Mayo et al. 2018,0.0916,0.0006,-0.0006,Jones et al. 2018,4.11,0.05,-0.05,Jones et al. 2018,1.19,0.04,-0.04,Jones et al. 2018,[Fe/H],4840.0,K2,Space,0.0,,0,0.005509641873278237,0.01323232323232323,0.000161327841501064,0.006550218340611353,0.0121654501216545,0.03361344537815126,0.5018,0.4887,0.0916,2.1477796354442766,1.0
2793,Kepler-426 b,Transit,1.09,0.03,-0.03,H&eacute;brard et al. 2014,0.337,0.057999999999999996,-0.06,Bonomo et al. 2017,85.74,0.06,-0.06,H&eacute;brard et al. 2014,,,,,0.718,0.006999999999999999,-0.006999999999999999,H&eacute;brard et al. 2014,3.2175186,5e-08,-5e-08,Holczer et al. 2016,0.04135,0.00088,-0.00095,Bonomo et al. 2017,0.92,0.02,-0.02,H&eacute;brard et al. 2014,0.93,0.047,-0.052000000000000005,Morton et al. 2016,[Fe/H],5725.0,Kepler,Space,0.0,G1 V,0,0.027522935779816512,0.1750741839762611,1.5539925705479992e-08,0.02212817412333736,0.021739130434782608,0.0532258064516129,0.395,0.27699999999999997,0.04135,4.331354748603352,1.0
2794,K2-140 b,Transit,1.093,0.015,-0.015,Livingston et al. 2018,1.0190000000000001,0.07,-0.07,Giles et al. 2018,89.64399999999998,0.253,-0.379,Mayo et al. 2018,,,,,0.12,0.1,-0.08,Livingston et al. 2018,6.5693,1.7e-05,-2e-05,Giles et al. 2018,0.0687,0.0005,-0.0005,Livingston et al. 2018,0.99,0.01,-0.01,Giles et al. 2018,1.0,0.02,-0.02,Livingston et al. 2018,[Fe/H],5705.0,K2,Space,0.0,G5,0,0.013723696248856358,0.06869479882237489,2.816129572404975e-06,0.00727802037845706,0.010101010101010102,0.02,1.089,0.9489999999999998,0.0687,6.6874047739969535,1.0
2795,Kepler-670 b,Transit,1.095,0.057,-0.051,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.8165047999999997,5e-08,-5e-08,Holczer et al. 2016,,,,Morton et al. 2016,0.96,0.05,-0.04,Berger et al. 2018,0.99,0.054000000000000006,-0.057,Morton et al. 2016,[Fe/H],5709.0,Kepler,Space,,,0,0.04931506849315069,,1.7752499480916918e-08,,0.046875,0.05606060606060606,,,0.038900314339339534,3.904972197122946,0.0
2796,Kepler-730 b,Transit,1.1,0.047,-0.05,Ca&ntilde;as et al. 2019,,,,Ca&ntilde;as et al. 2019,86.96,0.37,-0.31,Ca&ntilde;as et al. 2019,,,,,0.561,0.038,-0.05,Ca&ntilde;as et al. 2019,6.49168251,2.8e-07,-2.8e-07,Holczer et al. 2016,0.0694,0.0016,-0.0012,Ca&ntilde;as et al. 2019,1.41,0.05,-0.05,Ca&ntilde;as et al. 2019,1.0,0.048,-0.043,Morton et al. 2016,[Fe/H],5620.0,Kepler,Space,,,0,0.04409090909090909,,4.313211552916811e-08,0.02017291066282421,0.03546099290780142,0.0455,,,0.0694,4.743254487103294,0.0
2797,Kepler-117 c,Transit,1.101,0.035,-0.035,Bruno et al. 2015,1.84,0.18,-0.18,Bruno et al. 2015,89.64,0.1,-0.1,Bruno et al. 2015,,,,,0.268,0.036000000000000004,-0.087,Bruno et al. 2015,50.79035891,8.2e-07,-8.2e-07,Holczer et al. 2016,0.2804,0.0092,-0.0028,Bruno et al. 2015,1.61,0.05,-0.05,Bruno et al. 2015,1.15,0.079,-0.06,Morton et al. 2016,[Fe/H],6150.0,Kepler,Space,0.0,F8 V,1,0.03178928247048138,0.09782608695652173,1.6144796327449303e-08,0.02139800285306705,0.031055900621118005,0.06043478260869566,2.02,1.66,0.2804,16.783719074221864,1.0
2798,Kepler-1514 b,Transit,1.108,0.023,-0.023,Dalba et al. 2020,5.28,0.22,-0.22,Dalba et al. 2020,89.944,0.013,-0.01,Dalba et al. 2020,,,,,0.16899999999999998,0.03,-0.039,Dalba et al. 2020,217.83201452,2.3e-07,-2.3e-07,Holczer et al. 2016,0.753,0.013000000000000001,-0.013999999999999999,Dalba et al. 2020,1.29,0.03,-0.03,Dalba et al. 2020,1.21,0.039,-0.039,Morton et al. 2016,[Fe/H],6145.0,Kepler,Space,0.0,,0,0.020758122743682314,0.04166666666666666,1.0558594911166412e-09,0.017928286852589643,0.02325581395348837,0.032231404958677684,5.5,5.0600000000000005,0.753,56.25243601403144,1.0
2799,EPIC 248847494 b,Transit,1.11,0.07,-0.07,Giles et al. 2018,13.0,,,Giles et al. 2018,89.87,0.02,-0.03,Giles et al. 2018,,,,,0.79,0.04,-0.07,Giles et al. 2018,3650.0,1280.0,-1130.0,Giles et al. 2018,4.5,1.0,-1.0,Giles et al. 2018,2.7,0.12,-0.12,Giles et al. 2018,0.9,0.09,-0.09,Giles et al. 2018,[Fe/H],4898.0,K2,Space,1.0,,0,0.06306306306306306,,0.33013698630136984,0.2222222222222222,0.04444444444444444,0.1,,,4.5,160.61452513966478,0.0
2800,KOI-217 b,Transit,1.11,0.02,-0.02, Howell et al. 2010 ,,,,Howell et al. 2010,89.8,0.2,-0.4, Howell et al. 2010 ,,,,,,,,Howell et al. 2010,3.90508194,6e-08,-6e-08,Holczer et al. 2016,0.0477,0.0007,-0.0007, Howell et al. 2010 ,0.86,0.02,, Howell et al. 2010 ,0.97,0.023,-0.021,Morton et al. 2016,,5545.0,Kepler,Space,,,1,0.018018018018018014,,1.536459437263434e-08,0.014675052410901468,,0.02268041237113402,,,0.0477,5.34510198778745,0.0
2801,Kepler-419 b,Transit,1.116,0.055,-0.051,Berger et al. 2018,2.5,0.3,-0.3, Dawson et al. 2014,88.95,0.14,-0.17, Dawson et al. 2014,,,,,,,,Dawson et al. 2014,69.72787813,2.0300000000000002e-05,-2.0300000000000002e-05,Holczer et al. 2016,0.37,0.006999999999999999,-0.006, Dawson et al. 2014,1.74,0.07,-0.07, Dawson et al. 2014,1.44,0.055999999999999994,-0.048,Morton et al. 2016,[Fe/H],6430.0,Kepler,Space,0.0,,1,0.0474910394265233,0.12,2.9113176170588287e-07,0.01756756756756757,0.04022988505747127,0.03611111111111112,2.8,2.2,0.37,20.49219803506068,1.0
2803,Kepler-432 b,Transit,1.12,0.036000000000000004,-0.036000000000000004,Ciceri et al. 2015,0.575,0.025,-0.023,Bonomo et al. 2017,88.17,0.61,-0.33,Quinn et al. 2015,,,,,0.503,0.09,-0.168,Quinn et al. 2015,52.50101454,4.67e-06,-4.67e-06,Holczer et al. 2016,0.3025,0.0064,-0.0056,Bonomo et al. 2017,4.06,0.12,-0.08,Quinn et al. 2015,1.32,0.1,-0.07,Quinn et al. 2015,[m/H],4995.0,Kepler,Space,0.0,,0,0.03214285714285715,0.04173913043478261,8.895066201895917e-08,0.019834710743801654,0.024630541871921187,0.06439393939393939,0.6,0.5519999999999999,0.3025,7.1801813578446225,1.0
2804,Kepler-44 b,Transit,1.125,0.061,-0.058,Berger et al. 2018,1.02,0.07,-0.07, Bonomo et al. 2011 ,84.96,0.5,-0.62,Bonomo et al. 2015,,,,,0.62,0.02,-0.02,Bonomo et al. 2015,3.24673248,1.3e-07,-1.3e-07,Holczer et al. 2016,0.0446,0.0011,-0.001,Bonomo et al. 2017,1.48,0.08,-0.07,Berger et al. 2018,1.08,0.102,-0.055,Morton et al. 2016,[Fe/H],5800.0,Kepler,Space,0.0,G2 IV,0,0.05288888888888889,0.06862745098039216,4.0040256103884484e-08,0.023542600896860992,0.050675675675675685,0.07268518518518519,1.09,0.95,0.0446,2.904084251849615,1.0
2805,Kepler-628 b,Transit,1.128,0.051,-0.048,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,15.45805854,2.27e-06,-2.27e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.95,0.09,-0.08,Berger et al. 2018,1.0,0.052000000000000005,-0.040999999999999995,Morton et al. 2016,[Fe/H],5721.0,Kepler,Space,,,0,0.04388297872340426,,1.468489716303015e-07,,0.04358974358974359,0.0465,,,0.12144258803678787,6.001674956695576,0.0
2806,K2-253 b,Transit,1.13,0.062,-0.054000000000000006,Livingston et al. 2018,,,,Livingston et al. 2018,,,,Livingston et al. 2018,,,,,0.34,0.26,-0.23,Livingston et al. 2018,4.00167,0.00013000000000000002,-0.00013000000000000002,Livingston et al. 2018,0.0506,0.001,-0.0011,Livingston et al. 2018,1.1,0.04,-0.04,Livingston et al. 2018,1.08,0.05,-0.08,Livingston et al. 2018,[Fe/H],6027.0,K2,Space,,,0,0.05132743362831859,,3.2486436912588994e-05,0.02075098814229249,0.03636363636363636,0.060185185185185175,,,0.0506,4.432960893854748,0.0
2807,Kepler-427 b,Transit,1.133,0.051,-0.049,Berger et al. 2018,0.292,0.054000000000000006,-0.054000000000000006,Bonomo et al. 2017,89.5,0.45,-0.45,H&eacute;brard et al. 2014,,,,,0.09,0.07,-0.07,H&eacute;brard et al. 2014,10.290994099999999,8e-08,-8e-08,Holczer et al. 2016,0.0913,0.0019,-0.0019,Bonomo et al. 2017,1.3,0.06,-0.06,Berger et al. 2018,0.96,0.06,-0.06,H&eacute;brard et al. 2014,[Fe/H],5800.0,Kepler,Space,0.0,G2 V,0,0.0441306266548985,0.18493150684931509,7.773787373952532e-09,0.0208105147864184,0.04615384615384615,0.0625,0.34600000000000003,0.23800000000000002,0.0913,6.7680489901160295,1.0
2808,Kepler-14 b,Transit,1.134,0.034,-0.035,Morton et al. 2016,8.4,0.35,-0.34, Buchhave et al. 2011 ,86.64,0.59,-0.59,Southworth 2012,,,,,0.0,0.41,0.0, Buchhave et al. 2011 ,6.79012033,1.3e-07,-1.3e-07,Holczer et al. 2016,0.0771,0.0012,-0.0012,Southworth 2012,2.16,0.06,-0.07,Morton et al. 2016,1.52,0.035,-0.031,Morton et al. 2016,[Fe/H],6395.0,Kepler,Space,0.0,,0,0.030423280423280418,0.041071428571428564,1.914546336176637e-08,0.015564202334630347,0.030092592592592587,0.021710526315789475,8.75,8.06,0.0771,3.439827746741155,1.0
2809,Kepler-30 c,Transit,1.139,0.021,-0.023,Morton et al. 2016,1.66032,0.11075,-0.03052,Hadden &amp; Lithwick 2017,90.323,0.03,-0.03, Sanchis-Ojeda et al. 2012 ,,,,,0.4,0.04,-0.06, Sanchis-Ojeda et al. 2012 ,60.32501598,9.63e-06,-9.63e-06,Holczer et al. 2016,0.3,,,Sanchis-Ojeda et al. 2012,0.86,0.02,-0.02,Morton et al. 2016,0.95,0.019,-0.021,Morton et al. 2016,[Fe/H],5498.0,Kepler,Space,0.0,,1,0.019315188762071996,0.04254300375831165,1.5963526645716438e-07,,0.02325581395348837,0.021052631578947368,1.7710700000000001,1.6298,0.3,33.61699363388333,1.0
2810,Kepler-731 b,Transit,1.15,0.1,-0.091,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.85560352,7e-08,-7e-08,Holczer et al. 2016,,,,Morton et al. 2016,0.99,0.09,-0.08,Berger et al. 2018,1.03,0.092,-0.061,Morton et al. 2016,[Fe/H],5849.0,Kepler,Space,,,0,0.08304347826086958,,1.8155393737165176e-08,,0.08585858585858586,0.07427184466019418,,,0.048596877904117826,4.730523919903124,0.0
2812,Kepler-493 b,Transit,1.15,0.103,-0.095,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.00387639,1.4e-07,-1.4e-07,Holczer et al. 2016,,,,Morton et al. 2016,1.38,0.12,-0.11,Berger et al. 2018,1.36,0.159,-0.14300000000000002,Morton et al. 2016,[Fe/H],6457.0,Kepler,Space,,,0,0.08608695652173914,,4.660644508078444e-08,,0.08333333333333333,0.11102941176470588,,,0.04514074507648711,3.152286667352452,0.0
2813,Kepler-422 b,Transit,1.159,0.049,-0.046,Berger et al. 2018,0.43,0.13,-0.13,Endl et al. 2014,88.33,0.35,-0.35,Bonomo et al. 2017,,,,,0.41600000000000004,0.045,-0.045,Endl et al. 2014,7.89144809,6e-08,-6e-08,Holczer et al. 2016,0.0813,0.0014,-0.0014,Bonomo et al. 2017,1.27,0.05,-0.05,Berger et al. 2018,1.11,0.055,-0.038,Morton et al. 2016,[Fe/H],5972.0,Kepler,Space,0.0,,0,0.04098360655737705,0.3023255813953489,7.603167291441944e-09,0.017220172201722016,0.03937007874015748,0.04189189189189189,0.56,0.3,0.0813,6.1691153829235015,1.0
2814,Kepler-43 b,Transit,1.16,0.04,-0.03,Bonomo et al. 2015,3.14,0.087,-0.08800000000000001,Bonomo et al. 2017,84.646,0.107,-0.091,Esteves et al. 2015,,,,,0.648,0.004,-0.004,Bonomo et al. 2015,3.0240922,1.6e-07,-1.6e-07,Endl et al. 2014,0.04436,0.00046,-0.00047,Bonomo et al. 2017,1.38,0.05,-0.03,Bonomo et al. 2015,1.23,0.04,-0.04,Endl et al. 2014,[Fe/H],6041.0,Kepler,Space,0.0,F8 V,0,0.03017241379310345,0.027866242038216558,5.2908439762517824e-08,0.010482416591523895,0.028985507246376812,0.032520325203252036,3.2270000000000003,3.052,0.04436,3.097765363128491,1.0
2815,Kepler-785 b,Transit,1.162,0.039,-0.047,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.97376092,5e-08,-5e-08,Holczer et al. 2016,,,,Morton et al. 2016,0.74,0.02,-0.02,Berger et al. 2018,0.77,0.031,-0.038,Morton et al. 2016,[Fe/H],4739.0,Kepler,Space,,,0,0.037005163511187614,,2.5332348762888668e-08,,0.027027027027027032,0.044805194805194806,,,0.02822459080334711,3.6756318236277945,0.0
2816,Kepler-40 b,Transit,1.17,0.04,-0.04, Santerne et al. 2011 ,2.07,0.33,-0.33,Bonomo et al. 2017,89.7,0.3,-0.1, Santerne et al. 2011 ,,,,,0.045,0.011000000000000001,-0.037000000000000005, Santerne et al. 2011 ,6.87316326,2.8e-07,-2.8e-07,Holczer et al. 2016,0.0795,0.0027,-0.0027,Southworth 2011,2.13,0.06,-0.06, Santerne et al. 2011 ,1.49,0.06,-0.055,Morton et al. 2016,[Fe/H],6510.0,Kepler,Space,0.0,F5 IV,0,0.034188034188034185,0.15942028985507248,4.073815642202569e-08,0.0339622641509434,0.028169014084507043,0.03859060402684564,2.4,1.7399999999999998,0.0795,3.5968604925643253,1.0
2818,Kepler-76 b,Transit,1.17,0.053,-0.05,Berger et al. 2018,2.0,0.26,-0.26, Faigler et al. 2013 ,77.55,0.2,-0.17,Esteves et al. 2015,,,,,0.9623,0.004,-0.0049,Esteves et al. 2015,1.54492888,6e-08,-6e-08,Morton et al. 2016,0.0278,0.0015,-0.0016,Bonomo et al. 2017,1.38,0.06,-0.06,Berger et al. 2018,1.24,0.10099999999999999,-0.066,Morton et al. 2016,[Fe/H],6409.0,Kepler,Space,0.0,F,0,0.04401709401709402,0.13,3.8836739203166416e-08,0.05575539568345325,0.043478260869565216,0.06733870967741935,2.26,1.74,0.0278,1.9413407821229052,1.0
2820,Kepler-714 b,Transit,1.1740000000000002,0.106,-0.095,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,8.09888774,2.6e-07,-2.6e-07,Holczer et al. 2016,,,,Morton et al. 2016,1.58,0.14,-0.13,Berger et al. 2018,1.09,0.081,-0.066,Morton et al. 2016,[Fe/H],5995.0,Kepler,Space,,,0,0.08560477001703577,,3.210317371308569e-08,,0.08544303797468354,0.06743119266055046,,,0.08122570088069622,4.954187611173219,0.0
2821,Kepler-706 b,Transit,1.175,0.106,-0.079,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,41.40831795,1.5e-07,-1.5e-07,Holczer et al. 2016,,,,Morton et al. 2016,0.84,0.08,-0.06,Morton et al. 2016,0.87,0.043,-0.054000000000000006,Morton et al. 2016,[Fe/H],5394.0,Kepler,Space,,,0,0.07872340425531915,,3.6224605930896075e-09,,0.08333333333333334,0.05574712643678161,,,0.22361410408982813,25.65405224494237,0.0
2822,Kepler-468 b,Transit,1.19,0.029,-0.026,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,38.47876623,2.46e-06,-2.46e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.87,0.02,-0.02,Morton et al. 2016,0.96,0.023,-0.025,Morton et al. 2016,[Fe/H],5498.0,Kepler,Space,,,0,0.023109243697478996,,6.393136373697085e-08,,0.02298850574712644,0.025,,,0.2200419839859772,24.373750874963765,0.0
2823,K2-29 b,Transit,1.19,0.02,-0.02,Santerne et al. 2016,0.613,0.027000000000000003,-0.026000000000000002,Johnson et al. 2016,86.656,0.11,-0.08,Santerne et al. 2016,,,,,0.58,0.02,-0.02,Santerne et al. 2016,3.2589262999999997,1.5e-06,-1.5e-06,Johnson et al. 2016,0.04217,0.00024,-0.00024,Santerne et al. 2016,0.86,0.01,-0.01,Santerne et al. 2016,0.94,0.02,-0.02,Santerne et al. 2016,[Fe/H],5358.0,K2,Space,0.0,G7 V,0,0.01680672268907563,0.0432300163132137,4.60274293407617e-07,0.005691249703580744,0.011627906976744186,0.021276595744680854,0.64,0.5870000000000001,0.04217,4.7254287384695335,1.0
2824,Kepler-423 b,Transit,1.192,0.052000000000000005,-0.052000000000000005,Gandolfi et al. 2015,0.606,0.063,-0.061,Bonomo et al. 2017,87.82799999999997,0.126,-0.126,Gandolfi et al. 2015,,,,,0.3006,0.01,-0.01,Gandolfi et al. 2015,2.68432852,3e-08,-3e-08,Holczer et al. 2016,0.03582,0.00056,-0.00057,Bonomo et al. 2017,0.95,0.04,-0.04,Gandolfi et al. 2015,0.85,0.04,-0.04,Gandolfi et al. 2015,[M/H],5560.0,Kepler,Space,0.0,G4 V,0,0.04362416107382551,0.10231023102310233,1.1175979309715786e-08,0.015773310999441653,0.042105263157894736,0.047058823529411764,0.669,0.5449999999999999,0.03582,3.633607762422816,1.0
2825,Kepler-5 b,Transit,1.21,0.035,-0.03,Southworth 2011,2.04,0.048,-0.040999999999999995,Southworth 2011,89.14,0.44,-0.32,Esteves et al. 2015,,,,,0.0968,0.035,-0.049,Esteves et al. 2015,3.5484655,5e-08,-5e-08,Holczer et al. 2016,0.04967,0.00053,-0.00047,Southworth 2011,1.79,0.04,-0.06, Koch et al. 2010 ,1.296,0.040999999999999995,-0.037000000000000005,Southworth 2011,[Fe/H],6297.0,Kepler,Space,0.0,,0,0.02685950413223141,0.02181372549019608,1.4090597752746925e-08,0.0100664384940608,0.02793296089385475,0.030092592592592587,2.088,1.999,0.04967,2.6740972503979274,1.0
2826,Kepler-485 b,Transit,1.217,0.063,-0.059,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.2432599,5e-08,-5e-08,Holczer et al. 2016,,,,Morton et al. 2016,1.07,0.06,-0.05,Berger et al. 2018,1.07,0.08199999999999999,-0.073,Morton et al. 2016,[Fe/H],5958.0,Kepler,Space,,,0,0.05012325390304026,,1.5416587489642747e-08,,0.0514018691588785,0.07242990654205607,,,0.04385813326996257,3.9500485506544893,0.0
2827,Kepler-471 b,Transit,1.218,0.094,-0.085,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,5.01423388,3.9e-07,-3.9e-07,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.68,0.13,-0.12,Berger et al. 2018,1.49,0.222,-0.182,Morton et al. 2016,[Fe/H],6733.0,Kepler,Space,,,0,0.07348111658456485,,7.777858180001768e-08,,0.0744047619047619,0.13557046979865772,,,0.06548364762308566,3.756294631212515,0.0
2828,Kepler-718 b,Transit,1.237,0.073,-0.068,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.05234995,6e-08,-6e-08,Holczer et al. 2016,,,,Morton et al. 2016,1.14,0.07,-0.06,Berger et al. 2018,1.18,0.23399999999999999,-0.139,Morton et al. 2016,[Fe/H],6191.0,Kepler,Space,,,0,0.05699272433306386,,2.9234780355075407e-08,,0.05701754385964913,0.15805084745762712,,,0.033398681933821533,2.8233228626797096,0.0
2830,WASP-85 A b,Transit,1.24,0.03,-0.03,Močnik et al. 2016,1.265,0.065,-0.065,Močnik et al. 2016,89.69,0.11,-0.03,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&,,,,,0.047,,,Mo&,2.6556777,4.4e-07,-4.4e-07,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&,0.039,0.001,-0.001,<a refstr=MO__X10D_NIK_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract target=ref>Mo&,0.935,0.023,-0.023,Močnik et al. 2016,1.09,0.08,-0.08,Močnik et al. 2016,,6112.0,K2,Space,0.0,G5 V,0,0.024193548387096774,0.051383399209486175,1.656827558555016e-07,0.02564102564102564,0.024598930481283417,0.07339449541284403,1.3299999999999998,1.2,0.039,4.019657634511397,1.0
2831,K2-34 b,Transit,1.245,0.029,-0.029,Livingston et al. 2018,1.6980000000000002,0.061,-0.05,Brahm et al. 2016,82.23,0.19,-0.19,Brahm et al. 2016,,,,,0.81,0.01,-0.01,Livingston et al. 2018,2.995646,6e-06,-6e-06,Mayo et al. 2018,0.0426,0.0005,-0.0005,Livingston et al. 2018,1.44,0.03,-0.03,Livingston et al. 2018,1.15,0.04,-0.04,Livingston et al. 2018,[Fe/H],6071.0,K2,Space,0.0,F9 V,0,0.02329317269076305,0.03268551236749117,2.002906885526528e-06,0.011737089201877935,0.02083333333333333,0.034782608695652174,1.7590000000000001,1.6480000000000001,0.0426,2.8509078212290504,1.0
2832,Kepler-490 b,Transit,1.248,0.079,-0.073,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.26869522,6e-08,-6e-08,Holczer et al. 2016,,,,Morton et al. 2016,1.4,0.09,-0.08,Berger et al. 2018,1.08,0.105,-0.075,Morton et al. 2016,[Fe/H],6045.0,Kepler,Space,,,0,0.0608974358974359,,1.835594815719772e-08,,0.060714285714285714,0.08333333333333333,,,0.044224057479906695,3.0441539965219095,0.0
2834,Kepler-699 b,Transit,1.259,0.124,-0.108,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,27.80756615,1.6e-07,-1.6e-07,Holczer et al. 2016,,,,Morton et al. 2016,0.78,0.08,-0.07,Morton et al. 2016,0.81,0.057,-0.067,Morton et al. 2016,[Fe/H],5330.0,Kepler,Space,,,0,0.0921366163621922,,5.753829700050898e-09,,0.09615384615384616,0.0765432098765432,,,0.16744468791076045,20.687730027650893,0.0
2835,Kepler-686 b,Transit,1.275,0.116,-0.105,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.59474545,6e-08,-6e-08,Holczer et al. 2016,,,,Morton et al. 2016,1.13,0.1,-0.09,Berger et al. 2018,0.94,0.055999999999999994,-0.061,Morton et al. 2016,[Fe/H],5649.0,Kepler,Space,,,0,0.08666666666666666,,3.762355929593654e-08,,0.08407079646017701,0.06223404255319149,,,0.026168043178726935,2.231664333974587,0.0
2837,KOI-12 b,Transit,1.288,0.056,-0.053,Berger et al. 2018,1.1,3.5,-0.8,Masuda 2017,88.95,0.15,-0.25,Bourrier et al. 2015,,,,,0.371,0.006,-0.006,Masuda 2017,17.85523009,2.8e-07,-2.8e-07,Holczer et al. 2016,0.151,0.003,-0.003,Bourrier et al. 2015,1.5,0.07,-0.06,Berger et al. 2018,1.452,0.09300000000000001,-0.09300000000000001,Bourrier et al. 2015,,,Kepler,Space,0.0,,1,0.04231366459627329,1.9545454545454544,1.5681679742498353e-08,0.019867549668874173,0.043333333333333335,0.0640495867768595,4.6,0.30000000000000004,0.151,9.701117318435754,0.0
2838,Kepler-41 b,Transit,1.29,0.02,-0.02,Bonomo et al. 2015,0.5660000000000001,0.069,-0.067,Bonomo et al. 2017,82.214,0.09,-0.085,Esteves et al. 2015,,,,,0.6846,0.0046,-0.005,Esteves et al. 2015,1.85555757,4e-08,-4e-08,Holczer et al. 2016,0.03097,0.00036,-0.00036,Bonomo et al. 2017,1.29,0.02,-0.02,Bonomo et al. 2015,1.15,0.04,-0.04,Bonomo et al. 2015,[Fe/H],5750.0,Kepler,Space,0.0,G2 V,0,0.015503875968992246,0.12014134275618375,2.1556862824795032e-08,0.011624152405553765,0.015503875968992246,0.034782608695652174,0.635,0.499,0.03097,2.3135962063141484,1.0
2839,K2-238 b,Transit,1.3,0.15,-0.14,Soto et al. 2018,0.86,0.13,-0.12,Soto et al. 2018,84.5,1.8,-1.5,Soto et al. 2018,,,,,,,,Soto et al. 2018,3.20466,2.9999999999999997e-05,-2.9999999999999997e-05,Soto et al. 2018,0.046,0.006999999999999999,-0.006,Soto et al. 2018,1.59,0.16,-0.16,Soto et al. 2018,1.19,0.08,-0.08,Soto et al. 2018,[Fe/H],5630.0,K2,Space,0.0,G2 V,0,0.11153846153846153,0.14534883720930233,9.361367508565652e-06,0.14130434782608695,0.10062893081761004,0.06722689075630252,0.99,0.74,0.046,2.788025719405502,1.0
2840,Kepler-6 b,Transit,1.304,0.018000000000000002,-0.033,Esteves et al. 2015,0.669,0.025,-0.03, Dunham et al. 2010 ,88.93,0.19,-0.17,Esteves et al. 2015,,,,,0.141,0.022000000000000002,-0.025,Esteves et al. 2015,3.23469918,3e-08,-3e-08,Holczer et al. 2016,0.04567,0.00055,-0.00046, Dunham et al. 2010 ,1.39,0.02,-0.03, Dunham et al. 2010 ,1.209,0.044000000000000004,-0.038, Dunham et al. 2010 ,[Fe/H],5647.0,Kepler,Space,0.0,,0,0.019555214723926385,0.041106128550074734,9.274432746478762e-09,0.011057587037442522,0.01798561151079137,0.033912324234904874,0.6940000000000001,0.639,0.04567,3.166301595595033,1.0
